Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure,Using materials creatively,Physical prototyping,Digital prototyping
1563047,3.329355609,3.544152745,1.252983294,3.138424821,1.30071599,-1.276849642,1.133651551,4.570405728,-0.894988067,0.608591885,3.30548926,1.730310263,0.489260143,-2.23150358,-2.064439141,5.143198091,-2.040572792,-0.584725537,0.08353222,-1.443914081,-3.830548926,4.642004773,3.162291169,0.799522673,-3.782816229,-2.064439141,2.064439141,2.136038186,-3.735083532,-4.952267303,2.54176611,3.878281623,-2.99522673,4.37947494,-0.775656325,3.639618138,1.873508353
1563312,3.949880668,6.07398568,0.53699284,0.584725537,4.069212411,2.6849642,6.980906921,-4.737470167,1.443914081,-6.503579952,2.398568019,1.706443914,1.038186158,5.787589499,2.828162291,6.646778043,6.169451074,7.863961814,0.417661098,5.477326969,-0.274463007,6.599045346,4.856801909,6.169451074,5.023866348,-0.250596659,-1.348448687,-2.875894988,2.136038186,-3.186157518,3.496420048,8.603818616,2.732696897,7.3150358,7.911694511,4.23627685,0.751789976
1563315,-8.937947494,6.431980907,5,1.372315036,1.801909308,4.093078759,-3.019093079,-9.510739857,-1.778042959,4.809069212,7.45823389,-9.128878282,3.090692124,2.99522673,-4.976133652,-2.350835322,-3.949880668,-8.007159905,-6.980906921,-7.219570406,8.198090692,8.031026253,-5.62052506,-7.601431981,-7.076372315,7.720763723,-6.933174224,3.257756563,2.374701671,8.126491647,2.589498807,-5.405727924,-0.489260143,-9.522673031,-8.198090692,0.178997613,-3.424821002
1563316,3.30548926,0.608591885,-4.618138425,-3.281622912,-2.255369928,5.477326969,0.513126492,-0.322195704,-0.155131265,-2.780429594,1.205250597,-2.470167064,-4.570405728,0.035799523,2.398568019,1.1575179,0.942720764,4.188544153,3.353221957,-0.346062053,4.498806683,-5.548926014,4.809069212,-2.971360382,-2.6849642,-4.164677804,-1.46778043,-4.23627685,-7.553699284,-7.338902148,3.568019093,2.159904535,1.443914081,5.883054893,-2.589498807,-0.322195704,-0.465393795
1563329,0.059665871,2.112171838,6.599045346,1.133651551,-4.045346062,1.778042959,4.021479714,3.281622912,-1.30071599,1.038186158,-0.704057279,2.6849642,1.276849642,-0.059665871,2.875894988,3.878281623,3.377088305,-0.393794749,2.54176611,1.062052506,2.23150358,0.584725537,5.167064439,-3.758949881,0.608591885,0.894988067,-1.825775656,3.424821002,-0.727923628,-4.522673031,3.61575179,-1.539379475,0.202863962,-3.591885442,5.525059666,-5.023866348,1.443914081
1563332,1.706444642,6.837410938,4.068914518,5.978222394,6.574881105,3.353221229,-6.145583997,6.431980179,-5.692123377,-4.212409773,-3.257755835,4.832934833,5.42929638,-6.861574451,-4.594271348,0.871122447,-0.25059593,4.832637669,-2.923626957,1.682578294,5.333830986,0.059666599,0.250597387,-2.088304761,1.157518628,6.765811893,-3.042958699,1.324583067,-4.71360309,-6.073984952,3.997315473,4.164379912,2.708831277,6.574881105,3.066527883,3.496122155,-6.40811383
1563381,0.894988067,2.828162291,-1.563245823,-2.756563246,-4.856801909,2.517899761,6.551312649,-4.355608592,-8.341288783,-5.501193317,-7.959427208,-2.6849642,5.357995227,2.6849642,4.498806683,3.61575179,1.038186158,0.799522673,-1.825775656,0.727923628,5.477326969,2.637231504,2.422434368,3.92601432,4.928400955,1.897374702,5.119331742,5.668257757,4.451073986,-5.954653938,-4.212410501,0.680190931,-6.551312649,0.155131265,3.806682578,-1.754176611,-3.424821002
1563390,2.923627685,4.928400955,4.809069212,3.902147971,4.069212411,3.949880668,1.634844869,6.527446301,1.276849642,-4.642004773,1.801909308,2.207637232,4.212410501,5.572792363,2.54176611,5.715990453,5.190930788,3.281622912,0.560859189,1.372315036,2.732696897,5.023866348,3.782816229,-2.303102625,4.809069212,-5.477326969,-5.190930788,-5.596658711,-5.501193317,-4.355608592,0.894988067,8.126491647,4.642004773,-2.446300716,-4.451073986,-6.837708831,-1.61097852
1563391,-5.477624861,-5.716288346,-4.618436317,-1.157815792,-6.718674981,0.966586384,-0.250894551,-3.854713167,-1.301013883,-2.565930351,-7.721061616,-7.02893751,-3.305787152,3.615752518,1.133650823,-1.110083095,3.066825047,4.594272805,-7.744927964,0.799521945,-7.768794312,-3.425118895,-2.279534169,-7.768794312,-7.9597251,-6.122016269,-2.184068775,-0.608889778,1.157517171,-8.58025016,-4.57070362,3.568019821,-0.704355172,-3.687648728,5.119332471,2.637230775,-4.117243
1563394,3.424821002,7.291169451,7.45823389,-3.758949881,3.329355609,-0.704057279,3.61575179,-7.863961814,-5.190930788,-3.687350835,4.832935561,-1.634844869,5.978520286,1.682577566,-1.276849642,-2.637231504,-3.472553699,-8.221957041,3.878281623,-5.835322196,5.978520286,7.505966587,-5.047732697,-0.632458234,3.782816229,-7.911694511,-6.408114558,-4.594272076,-0.035799523,6.957040573,0.584725537,1.491646778,-6.527446301,-3.472553699,2.350835322,2.875894988,1.443914081
1563399,-0.513126492,5.811455847,1.61097852,3.114558473,3.066825776,3.424821002,0.823389021,-1.014319809,7.744630072,-8.198090692,3.854415274,1.109785203,5.071599045,1.038186158,4.116945107,2.661097852,3.568019093,1.92124105,1.658711217,-5.572792363,3.806682578,7.482100239,-0.08353222,-0.011933174,4.68973747,-4.045346062,2.016706444,-2.207637232,-3.830548926,-3.424821002,-3.233890215,8.38902148,1.062052506,7.601431981,-0.298329356,0.799522673,1.754176611
1569643,4.474940334,4.618138425,5.071599045,1.229116945,2.923627685,3.806682578,-0.560859189,-2.088305489,-1.801909308,-0.298329356,-2.947494033,2.708830549,0.632458234,-0.131264916,3.758949881,2.159904535,1.873508353,2.398568019,5.286396181,5.262529833,-6.169451074,5.572792363,6.145584726,0.417661098,-0.322195704,-0.680190931,2.422434368,-0.322195704,0.513126492,0.632458234,1.897374702,4.355608592,4.832935561,5.930787589,1.682577566,3.114558473,-6.789976134
1569646,6.933174224,7.243436754,5.143198091,-0.489260143,2.303102625,5.76372315,2.207637232,-5.906921241,-6.575178998,-9.15274463,5,-8.054892601,2.780429594,3.758949881,1.730310263,4.594272076,-1.730310263,1.491646778,-5.739856802,3.997613365,8.150357995,1.30071599,-4.260143198,-5,7.171837709,-1.252983294,0.751789976,-4.021479714,-2.613365155,3.042959427,7.171837709,-0.298329356,-0.775656325,5.071599045,-0.751789976,0.84725537,-3.138424821
1569648,-6.575178998,-4.522673031,5.357995227,1.849642005,6.622911695,2.064439141,6.264916468,-5.668257757,7.45823389,-7.243436754,5.071599045,7.243436754,-3.830548926,4.164677804,3.186157518,-4.069212411,3.830548926,-8.031026253,4.188544153,-5.739856802,-7.45823389,5.906921241,-5.31026253,4.093078759,-7.76849642,1.109785203,7.100238663,-7.028639618,2.303102625,-8.38902148,-3.544152745,2.637231504,1.587112172,-3.066825776,6.479713604,-2.517899761,-1.873508353
1569661,-6.714669322,2.222222222,-0.477897252,2.19832736,-0.167264038,-1.983273596,-5.13760839,0.167264038,-1.433691756,2.007168459,-3.512757733,-4.181813886,2.508960573,1.338112306,4.014336918,-5.089818665,2.126642772,3.608124253,1.242532855,4.970131422,-1.74432497,2.700119474,2.031063321,-1.09916368,0.238948626,3.225806452,0.406212664,0.382317802,2.485065711,6.571087216,3.512544803,2.413381123,3.751493429,1.242532855,0.621266428,-1.529271207,2.102747909
1569666,1.061046512,2.456395349,1.148255814,2.805232558,2.747093023,0.770348837,3.619186047,0.566860465,0.799418605,2.776162791,4.200581395,-2.10755814,0.625,2.630813953,1.468023256,3.037790698,0.828488372,1.497093023,1.119186047,2.659883721,5.886627907,4.985465116,1.613372093,4.665697674,1.322674419,-3.35755814,4.25872093,1.787790698,-4.578488372,-3.968023256,0.683139535,0.915697674,-2.601744186,5.915697674,2.485465116,-2.805232558,1.351744186
1569672,-1.467779701,0.608592614,3.28162364,1.515513855,3.448686622,-1.563245095,-2.517899033,-3.162290441,-3.496419319,5.787291606,1.539380203,2.159905263,-2.852027911,3.424820274,-3.520285668,4.021478985,2.159905263,1.443914809,5.047731969,-1.610977792,-1.80190858,-0.035798794,-3.257755835,3.066826504,2.112172566,0.871122447,-1.324581611,2.494034141,-4.498805954,-3.973746288,-5.572791634,1.062053234,-5.143197362,0.20286469,5.143197362,6.169450346,1.443914809
1569676,1.610979249,6.217183043,1.014320537,3.591884713,6.073984952,5.572791634,3.544152016,0.680191659,-2.517899033,-6.599044618,7.959426479,1.921241778,3.448686622,2.995227459,3.926013591,4.355607864,4.928400226,1.921241778,7.649163949,1.539380203,1.945108127,2.589499535,-0.656323854,2.20763796,7.887827434,1.348449416,0.059666599,-7.959426479,1.801910036,2.66109858,3.138425549,3.448686622,-4.093078031,1.825776385,1.348449416,-0.847254642,-2.804295214
1569677,-2.326968974,-1.778042959,-3.400954654,-3.687350835,0.584725537,-0.966587112,4.403341289,-5.334128878,-0.560859189,7.434367542,-3.114558473,-7.625298329,3.353221957,1.849642005,0.704057279,1.515513126,3.544152745,2.255369928,-5.859188544,-4.093078759,-2.064439141,5.572792363,-0.393794749,-8.341288783,2.23150358,-5.31026253,4.212410501,4.785202864,-4.451073986,-5.071599045,-2.971360382,-3.568019093,4.928400955,1.30071599,0.608591885,3.210023866,2.040572792
1569680,4.045346062,7.625298329,-8.365155131,5.811455847,-0.22673031,5.477326969,5.477326969,6.026252983,1.682577566,-0.393794749,7.673031026,0.22673031,4.832935561,5.62052506,-7.267303103,-8.198090692,6.742243437,3.186157518,1.849642005,0.966587112,6.551312649,7.505966587,-8.412887828,-6.980906921,-0.560859189,7.45823389,-1.897374702,5.954653938,3.520286396,-3.806682578,-4.23627685,-1.46778043,7.529832936,5.405727924,4.045346062,-8.174224344,-8.603818616
1569682,6.026252255,7.267302374,7.267302374,2.637232232,-8.341288054,6.622910966,-0.751789248,3.019093807,1.396182113,-6.94510667,6.431980179,-0.632457506,4.284008818,5.64439068,1.420048461,-0.894987338,-0.226729582,2.446301444,-7.649163949,-4.474939606,-0.656323854,-5.190930059,-6.789975405,-7.434366813,-0.035798794,-0.799521945,-8.10262457,-1.133650823,-0.035798794,-2.016705716,3.544152016,7.124104284,-0.656323854,-7.768495692,6.050118603,-0.369927673,-6.0978513
1569683,-1.94510667,2.112172566,-1.157517171,1.085919583,4.26014247,3.090692852,-1.849641276,-4.093078031,-7.362767768,0.536993568,-2.852027911,1.801910036,3.472255807,-4.642004045,-6.838006723,-4.021478985,2.470167793,0.82338975,-3.496419319,0.107399296,-1.897373973,-2.923626957,-4.164677076,-4.164677076,5.381860847,2.589499535,-5.764021043,-6.57547689,1.109785931,-1.038185429,-2.183770155,0.775657053,5.286395453,1.921241778,-3.806681849,3.544153473,3.472554428
1569685,0.369928401,0.632458234,1.443914081,1.30071599,4.021479714,-1.133651551,0.918854415,0.250596659,2.040572792,5.190930788,-1.897374702,-1.706443914,0.823389021,1.587112172,2.112171838,2.6849642,-0.465393795,0.417661098,0.489260143,0.107398568,-0.417661098,0.369928401,0.84725537,-0.656324582,1.46778043,-0.489260143,0.322195704,0.656324582,0.059665871,0.22673031,-0.871121718,2.112171838,2.589498807,2.303102625,1.968973747,1.396181384,1.252983294
1569690,1.109785203,-1.801909308,0.608591885,2.326968974,-1.038186158,0.704057279,0.584725537,0.632458234,0.632458234,-4.069212411,2.303102625,0.369928401,0.823389021,-1.038186158,-0.632458234,-1.443914081,-3.400954654,-5.501193317,0.966587112,0.274463007,0.632458234,1.539379475,1.873508353,0.871121718,1.968973747,-0.84725537,-8.341288783,-6.455847255,-7.052505967,2.637231504,-1.133651551,1.825775656,3.30548926,6.455847255,0.298329356,3.568019093,2.899761337
1569698,4.570405728,4.522673031,0.799522673,2.732696897,4.522673031,2.255369928,3.496420048,0.751789976,2.899761337,-2.016706444,1.014319809,0.059665871,6.479713604,-2.255369928,1.038186158,1.014319809,1.587112172,-0.799522673,4.307875895,2.804295943,4.355608592,6.408114558,2.732696897,6.646778043,6.789976134,6.38424821,4.140811456,3.090692124,4.403341289,5.095465394,4.904534606,7.14797136,3.544152745,1.229116945,0.871121718,6.718377088,6.527446301
1569699,-0.274463007,-3.114558473,-2.255369928,4.021479714,-4.832935561,-7.601431981,-6.026252983,-3.687350835,1.014319809,0.155131265,5.453460621,-6.07398568,-5.190930788,-0.346062053,2.923627685,3.758949881,1.539379475,6.002386635,-0.08353222,-7.195704057,-9.272076372,0.704057279,3.281622912,2.732696897,6.551312649,2.828162291,-2.899761337,-2.589498807,0.322195704,1.515513126,2.494033413,4.594272076,5.214797136,2.947494033,3.711217184,3.663484487,4.809069212
1569706,1.563245823,1.324582339,4.021479714,-1.754176611,7.00477327,-1.014319809,0.513126492,-0.441527446,2.875894988,-4.570405728,-1.754176611,0.107398568,5.548926014,5.883054893,4.570405728,3.138424821,1.372315036,5.954653938,2.446300716,-1.205250597,-2.159904535,-2.947494033,-3.758949881,2.780429594,-1.205250597,-0.441527446,-4.809069212,2.99522673,1.706443914,0.775656325,-1.038186158,3.090692124,-0.918854415,1.133651551,-2.088305489,-2.470167064,-8.054892601
1569712,4.761336516,5.835322196,6.861575179,2.947494033,3.520286396,1.873508353,5.381861575,5.692124105,-3.782816229,-7.577565632,1.801909308,5.76372315,7.863961814,5.548926014,0.990453461,1.945107399,-2.159904535,-2.207637232,-5.644391408,-1.014319809,7.14797136,-1.849642005,-0.942720764,-1.61097852,6.766109785,6.575178998,-5.047732697,-0.704057279,-1.849642005,1.085918854,-3.400954654,5.095465394,3.162291169,7.14797136,3.472553699,5.143198091,4.474940334
1569716,3.568019093,1.324582339,1.420047733,2.183770883,4.68973747,4.952267303,3.568019093,0.178997613,-5.453460621,-4.307875895,3.854415274,-3.902147971,6.217183771,3.448687351,-3.878281623,-6.670644391,2.756563246,5.334128878,-3.019093079,0.871121718,1.324582339,7.076372315,-3.663484487,1.372315036,2.947494033,-7.935560859,-7.935560859,6.837708831,-6.431980907,-7.696897375,0.656324582,-2.661097852,5.644391408,-3.329355609,6.599045346,4.952267303,-8.603818616
1569725,5.572792363,6.503579952,4.045346062,4.140811456,3.233890215,1.754176611,3.663484487,3.114558473,3.639618138,3.544152745,3.377088305,0.656324582,1.801909308,2.54176611,1.61097852,1.348448687,1.181384248,5.286396181,-3.329355609,-0.871121718,1.849642005,4.260143198,3.61575179,5.071599045,-0.131264916,-0.035799523,0.84725537,1.778042959,2.613365155,2.088305489,2.088305489,1.062052506,-0.84725537,1.658711217,1.085918854,0.250596659,4.976133652
1569728,5.916906319,6.203437521,3.96848225,3.681949298,4.770774513,2.593124084,6.719196833,5.802293138,4.885387694,-0.243552134,6.604583653,1.762178525,5.286533826,5.000000874,2.822350445,2.593124084,6.518623767,0.78796649,3.796562479,6.575930358,-0.415471905,1.762178525,3.280803167,4.312321791,7.263609441,2.392551018,2.822350445,1.332379098,0.931232966,1.045846147,4.340975086,6.719196833,4.656161333,3.510029528,1.79083182,3.395416347,3.452722937
1569730,2.270011947,-5.042065401,-7.145061971,-3.84732227,6.523298949,0.979689367,2.222222222,-3.799532545,5.902031063,4.994026284,-3.130476392,-7.622710562,2.652329749,3.130227001,-3.273845568,2.986857826,-3.417214743,1.74432497,4.994026284,5.04181601,1.170848268,7.096775652,1.409796894,-5.089855126,5.663082437,-1.027728483,-2.987107217,4.755077658,-0.836569582,-1.839904421,1.170848268,-0.64516129,2.031063321,2.174432497,7.287934553,6.427719499,4.707287933
1569884,-0.560859189,-0.035799523,-0.53699284,0.131264916,1.706443914,0.178997613,6.288782816,-0.84725537,0.369928401,0.417661098,0.131264916,0.990453461,2.923627685,0.560859189,1.587112172,1.801909308,2.088305489,0.966587112,-0.608591885,1.658711217,1.1575179,0.322195704,-1.181384248,-0.775656325,-0.584725537,1.372315036,1.563245823,0.059665871,0.298329356,0.393794749,-0.274463007,-0.107398568,-0.369928401,-0.346062053,-0.727923628,-0.942720764,-0.417661098
1569890,4.707287933,8.100358423,1.266427718,4.802867384,4.802867384,6.427718041,-0.740740741,-2.222222222,-5.328554361,8.148148148,-8.6260454,-5.424133811,-2.031063321,1.170848268,1.362007168,1.170848268,1.64874552,1.64874552,-2.652329749,-8.578255675,-0.501792115,-0.358422939,-0.262843489,-2.652329749,7.813620072,-8.912783751,-5.519713262,7.240143369,-8.817204301,-8.53046595,-8.912783751,-7.096774194,-0.501792115,7.479091995,1.505376344,8.100358423,1.74432497
1569894,0.584725537,4.331742243,0.155131265,-1.515513126,3.663484487,1.897374702,0.08353222,-1.61097852,0.871121718,-6.766109785,5.930787589,3.568019093,4.570405728,3.663484487,-1.563245823,3.568019093,-4.093078759,-0.107398568,-0.131264916,-3.186157518,1.563245823,7.267303103,-2.923627685,-4.069212411,0.131264916,-6.885441527,3.353221957,-4.761336516,0.632458234,6.742243437,-2.350835322,7.911694511,2.112171838,-2.565632458,-0.918854415,-0.369928401,-2.374701671
1569895,4.809069212,2.136038186,3.400954654,3.019093079,5.572792363,4.23627685,3.568019093,4.880668258,4.570405728,5.286396181,2.6849642,-7.291169451,3.281622912,5.811455847,4.474940334,3.472553699,4.594272076,4.140811456,-2.374701671,1.658711217,-2.85202864,4.307875895,3.830548926,0.942720764,4.546539379,6.527446301,1.730310263,4.045346062,-1.92124105,-5.023866348,1.730310263,6.622911695,4.021479714,5.62052506,-2.923627685,4.045346062,6.264916468
1569899,6.264917196,2.780430323,1.252984022,4.689738199,1.109785931,6.599044618,0.680191659,4.785203592,-1.515512398,-2.756562517,5.119332471,7.076223005,7.744629343,4.546540108,4.164678533,3.400955382,4.260143926,4.594272805,-4.188543424,4.642005502,4.880668986,7.124104284,-0.083531491,2.923628413,6.646777315,6.980906193,5.692124833,-0.274462279,-2.374700942,-3.711216455,1.252984022,3.878282351,3.544153473,3.639618867,2.112172566,3.687351564,7.124104284
1570897,2.85202864,5.405727924,6.575178998,2.422434368,4.642004773,6.38424821,7.601431981,5.76372315,5.381861575,-5.214797136,7.267303103,-2.207637232,1.825775656,-2.637231504,2.804295943,-1.1575179,-5.930787589,4.140811456,7.529832936,-3.329355609,-2.207637232,7.816229117,-6.766109785,2.875894988,6.193317422,-0.84725537,4.307875895,-6.766109785,-2.470167064,3.30548926,6.789976134,4.832935561,-6.241050119,6.933174224,4.331742243,-8.556085919,-8.53221957
1570918,2.136038186,6.646778043,1.634844869,1.443914081,0.560859189,0.608591885,2.183770883,1.587112172,-0.441527446,-7.195704057,6.766109785,3.329355609,6.646778043,1.825775656,2.899761337,4.618138425,2.326968974,-2.136038186,4.188544153,-1.61097852,-4.164677804,9.128878282,-3.806682578,4.570405728,2.303102625,-1.730310263,1.30071599,-6.670644391,-2.708830549,-3.281622912,0.465393795,3.92601432,3.233890215,0.107398568,-5.405727924,-9.128878282,-8.890214797
1571175,5.501193317,5.596658711,5.572792363,-1.30071599,5.668257757,7.243436754,0.441527446,-8.150357995,7.744630072,2.971360382,0.632458234,3.61575179,2.23150358,2.780429594,2.971360382,-0.560859189,-1.539379475,2.517899761,-3.687350835,0.489260143,5.501193317,0.489260143,-3.019093079,0.584725537,5.262529833,6.264916468,-1.396181384,-2.708830549,-6.002386635,-7.601431981,3.30548926,0.608591885,-2.064439141,-5.214797136,0.656324582,-1.634844869,-3.735083532
1571179,-0.155131265,4.093078759,2.183770883,2.708830549,2.470167064,-1.324582339,2.708830549,1.992840095,2.661097852,-0.680190931,1.730310263,3.472553699,3.090692124,2.040572792,1.754176611,0.584725537,1.634844869,1.491646778,1.396181384,0.178997613,2.088305489,2.517899761,-1.252983294,2.040572792,0.823389021,2.565632458,1.348448687,-1.109785203,3.663484487,3.687350835,-0.656324582,2.446300716,0.823389021,-1.46778043,0.84725537,-3.377088305,1.897374702
1571180,4.188544153,5.883054893,3.902147971,5.668257757,4.665871122,2.326968974,2.088305489,6.097852029,6.766109785,3.663484487,3.687350835,0.918854415,6.431980907,-0.704057279,4.093078759,6.360381862,5.334128878,0.155131265,5.930787589,-2.398568019,-1.229116945,7.267303103,4.952267303,1.801909308,2.947494033,-4.737470167,-4.618138425,6.980906921,0.823389021,-2.661097852,-1.038186158,2.398568019,3.042959427,5.501193317,6.909307876,6.312649165,4.713603819
1571181,1.992840095,3.424821002,4.093078759,-4.809069212,4.23627685,2.446300716,1.897374702,2.708830549,-4.522673031,-3.210023866,2.398568019,4.665871122,-4.761336516,-0.990453461,2.494033413,-1.109785203,-0.465393795,2.99522673,-0.489260143,-4.546539379,-2.183770883,-3.042959427,-4.713603819,-0.369928401,4.164677804,-4.498806683,-6.121718377,-1.133651551,4.069212411,4.212410501,5.334128878,2.303102625,-0.727923628,2.589498807,-7.291169451,-6.742243437,-7.434367542
1571193,5.944767442,5.915697674,1.380813953,5.101744186,3.066860465,2.834302326,3.35755814,-2.165697674,5.072674419,4.229651163,1.322674419,5.159883721,3.561046512,4.200581395,0.944767442,4.869186047,5.043604651,4.636627907,-2.863372093,2.252906977,4.055232558,1.584302326,-3.328488372,-1.380813953,-0.85755814,1.933139535,-0.595930233,3.968023256,-3.793604651,-2.747093023,1.119186047,-1.584302326,1.090116279,3.590116279,2.572674419,-0.944767442,2.194767442
