Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure,Using materials creatively,Physical prototyping,Digital prototyping
1563391,-5.740154694,-5.716288346,-4.642302666,-1.133949444,-6.766407678,0.87112099,-0.370226293,-3.854713167,-1.515811019,-2.637529396,-7.911992403,-6.957338465,-3.544450637,3.544153473,1.062051778,-0.799820565,3.01909235,4.403342017,-7.697195267,0.942720035,-7.64946257,-3.258054456,-2.136336079,-7.697195267,-7.673328919,-9.37947494,-2.017004336,0.298328627,0.489259415,-7.482398131,-5.143495983,2.756562517,-0.871419611,-2.804593835,5.310263258,3.01909235,-4.57070362
1563394,3.711217184,6.789976134,7.410501193,-5.334128878,3.448687351,-0.656324582,3.568019093,-7.14797136,-5.596658711,-3.61575179,3.61575179,-2.398568019,6.169451074,1.587112172,-1.491646778,-3.329355609,-4.140811456,-7.959427208,3.496420048,-5.930787589,5.644391408,7.171837709,-6.193317422,-1.801909308,-1.682577566,-7.887828162,-7.3150358,-6.527446301,-0.155131265,6.885441527,-0.011933174,2.23150358,-6.861575179,-4.37947494,2.159904535,1.730310263,-0.489260143
1563399,-0.966587112,5.214797136,1.038186158,2.637231504,2.708830549,3.233890215,0.489260143,-1.968973747,7.195704057,-8.162291169,3.019093079,-0.393794749,4.785202864,0.155131265,3.114558473,1.825775656,2.971360382,1.133651551,0.727923628,-5.548926014,4.069212411,6.933174224,0.035799523,-1.229116945,1.587112172,-4.021479714,1.205250597,-2.136038186,-3.997613365,-3.591885442,-3.353221957,7.386634845,0.84725537,6.145584726,0.53699284,1.229116945,3.066825776
1569646,6.264916468,7.45823389,5.119331742,-0.465393795,2.183770883,5.548926014,2.326968974,-5.644391408,-6.69451074,-9.224343675,4.928400955,-7.935560859,2.565632458,3.735083532,1.634844869,4.713603819,-1.730310263,1.563245823,-5.739856802,4.188544153,7.744630072,1.229116945,-4.23627685,-4.952267303,7.243436754,-0.990453461,0.775656325,-3.902147971,-2.613365155,2.732696897,7.14797136,-0.274463007,-0.799522673,5.047732697,-0.799522673,0.704057279,-2.828162291
1569648,5.525059666,-5.143198091,-8.102625298,2.756563246,NA,-6.455847255,3.758949881,-4.832935561,1.61097852,-8.627684964,-3.30548926,4.856801909,2.446300716,-6.431980907,2.756563246,3.520286396,-5.548926014,-8.747016706,1.348448687,-3.496420048,0.704057279,5.167064439,-8.890214797,-2.422434368,7.45823389,-8.675417661,-3.400954654,2.708830549,-7.052505967,-6.789976134,4.522673031,-2.589498807,2.828162291,-7.673031026,-2.708830549,0.84725537,-4.069212411
1569661,4.37947494,-1.754176611,-0.656324582,0.918854415,-1.181384248,-7.14797136,-4.355608592,-3.233890215,-5.429594272,-3.61575179,1.682577566,-0.608591885,1.539379475,-1.372315036,-2.971360382,1.849642005,4.23627685,2.422434368,-1.778042959,1.30071599,-3.591885442,3.353221957,0.298329356,-3.138424821,0.656324582,-1.92124105,0.489260143,0.155131265,-3.496420048,4.331742243,-5.62052506,3.997613365,-2.6849642,3.520286396,-6.121718377,2.326968974,-1.133651551
1569666,1.038186158,6.527446301,0.608591885,-3.114558473,2.828162291,-2.088305489,1.30071599,1.92124105,-4.570405728,-3.758949881,4.284009547,-3.233890215,5.692124105,1.30071599,-2.517899761,-4.188544153,0.775656325,-1.754176611,6.288782816,-2.112171838,2.54176611,7.14797136,6.121718377,0.84725537,2.565632458,-7.625298329,0.513126492,0.775656325,-7.553699284,-6.503579952,2.064439141,0.513126492,-4.618138425,6.527446301,4.665871122,-8.07875895,3.568019093
1569672,2.078603656,-0.167264038,4.229390681,-3.560831852,3.416965352,1.362007168,-4.134060622,-3.703953095,-0.119474313,5.519713262,1.792114695,-5.376593477,6.953406476,-2.939565424,-5.711369486,-3.84732227,3.655913978,1.553166069,-4.659498208,1.409796894,-4.229888004,1.553166069,-7.574920837,-0.358422939,-1.792114695,5.13739546,-1.983273596,-1.170848268,-6.046146953,-4.803116774,0.023645472,-0.310633214,-0.119474313,5.567502987,-3.465004469,5.758661888,6.857827026
1569677,-2.303102625,-1.778042959,-3.806682578,-3.735083532,0.417661098,-1.014319809,2.207637232,-5.357995227,1.420047733,7.243436754,-1.730310263,-7.386634845,1.778042959,2.446300716,-2.040572792,1.443914081,3.568019093,2.374701671,-8.627684964,-3.61575179,-1.46778043,4.188544153,-3.162291169,-8.198090692,2.303102625,-8.365155131,3.377088305,3.782816229,-6.909307876,-7.553699284,-5.572792363,-7.935560859,5.859188544,2.016706444,0.131264916,0.346062053,0.346062053
1569680,3.448687351,7.315034343,-8.412887828,2.374701671,-0.298329356,5.715990453,5.453460621,5.978520286,-5.071599045,-0.369928401,3.854415274,0.178997613,4.23627685,-6.145584726,-7.195704057,-8.126491647,6.74224198,3.066825776,0.823389021,1.014319809,2.517899761,1.945107399,-8.102625298,-6.742243437,-0.441527446,7.410499737,-1.754176611,5.596658711,2.6849642,-3.711217184,-4.140811456,-1.945107399,6.957039116,5.548926014,3.114558473,-6.431980907,-8.53221957
1569682,6.002088742,7.17183698,7.147970632,2.589499535,-8.341288054,6.40811383,-0.656323854,3.066826504,1.348449416,-7.004772541,6.241049391,-0.465393066,4.26014247,5.64439068,1.443914809,-0.942720035,-0.41766037,2.374702399,-7.625297601,-7.124104284,-1.992839367,-5.047731969,-6.766109057,-7.315035071,-0.178996885,-1.968973019,-8.10262457,-1.109784475,-0.083531491,-0.035798794,3.472552971,7.076371587,-0.656323854,-7.816228389,6.026252255,-0.369927673,-6.073984952
1569683,-2.446300716,1.014319809,-2.207637232,1.30071599,-4.665871122,3.114558473,1.539379475,-2.661097852,-6.718377088,4.474940334,-2.708830549,2.398568019,4.809069212,-5.954653938,-6.909307876,-3.186157518,5.095465394,1.038186158,-2.899761337,0.990453461,3.281622912,-2.446300716,-4.164677804,-4.880668258,5.262529833,5.668257757,-6.742243437,-8.07875895,3.520286396,-1.109785203,-2.804295943,0.775656325,5.143198091,6.455847255,-6.002386635,5.143198091,7.553699284
1569685,0.107398568,0.417661098,1.276849642,0.942720764,3.949880668,-1.324582339,0.131264916,-0.08353222,1.849642005,4.68973747,-3.233890215,-2.661097852,0.346062053,1.420047733,1.849642005,1.945107399,-1.014319809,-0.202863962,-0.08353222,-0.155131265,-1.014319809,-0.346062053,0.322195704,-1.30071599,0.966587112,-1.706443914,0.369928401,-0.011933174,-0.632458234,-0.560859189,-1.420047733,1.443914081,1.849642005,1.754176611,1.46778043,0.441527446,0.441527446
1569690,1.062052506,-1.730310263,0.632458234,2.374701671,-1.062052506,0.608591885,0.489260143,0.560859189,0.53699284,-4.23627685,2.326968974,0.393794749,0.823389021,-1.038186158,-0.465393795,-1.396181384,-3.472553699,-5.525059666,0.894988067,0.131264916,0.775656325,1.61097852,1.92124105,0.751789976,2.016706444,-3.735083532,-8.365155131,-6.431980907,-7.124105012,2.661097852,-1.1575179,1.682577566,3.210023866,6.360381862,0.131264916,3.591885442,3.042959427
1569698,4.546539379,4.474940334,0.823389021,2.756563246,4.498806683,2.350835322,0.799522673,0.727923628,3.377088305,-3.281622912,1.085918854,0.155131265,6.264916468,-2.303102625,-0.680190931,0.918854415,-1.085918854,-1.730310263,3.92601432,2.422434368,4.284009547,6.551312649,1.92124105,6.789976134,6.766109785,5.167064439,2.374701671,2.565632458,3.639618138,3.281622912,5.047732697,7.076372315,2.613365155,-1.706443914,2.064439141,6.670644391,6.670644391
1569699,-0.417661098,-2.6849642,2.971360382,6.479713604,1.730310263,2.637231504,4.832935561,4.331742243,-0.393794749,-5.859188544,-4.474940334,2.756563246,7.386634845,6.360381862,-0.990453461,6.646778043,7.625298329,5.453460621,-0.298329356,1.515513126,-5.286396181,4.069212411,4.761336516,-7.553699284,5.644391408,5.262529833,0.799522673,2.303102625,-2.589498807,-7.14797136,-0.751789976,-2.350835322,1.778042959,-5.405727924,-5.167064439,-2.470167064,-1.420047733
1569706,1.682577566,1.587112172,4.212410501,-2.517899761,6.312649165,-2.088305489,-1.634844869,1.181384248,3.472553699,-4.976133652,-3.448687351,0.942720764,6.599045346,5.811455847,3.758949881,3.019093079,0.84725537,7.052505967,3.854415274,-1.491646778,-2.088305489,-3.138424821,-4.093078759,1.348448687,-3.472553699,-0.799522673,-4.928400955,3.090692124,0.990453461,0.417661098,-1.229116945,2.85202864,-0.966587112,2.398568019,-4.642004773,-3.424821002,-7.887828162
1569716,-7.673031026,-5.548926014,-7.505966587,-3.735083532,-3.973747017,6.909307876,5.883054893,5.262529833,3.042959427,2.422434368,4.474940334,-3.353221957,6.121718377,2.303102625,-3.758949881,-7.649164678,3.830548926,3.878281623,-4.665871122,1.324582339,1.229116945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569728,4.71360309,6.169450346,2.82816302,1.157518628,3.019093807,1.13365228,5.739856074,4.546538651,3.926013591,-1.849641276,5.477326241,0.775657053,4.26014247,3.568018365,1.658711946,0.990454189,6.217183043,0.632458962,2.088306218,5.405727195,-0.41766037,1.778043688,2.303103354,2.732697626,7.195703329,0.847256098,1.157518628,-0.274462279,-0.178996885,-0.011932446,2.684964929,6.360381133,4.331741515,2.350836051,1.467781158,1.897076809,3.424820274
1569730,2.031063321,-5.328803752,-7.097023585,-3.799532545,6.953406476,0.454002389,2.126642772,-3.84732227,5.854241338,4.994026284,-3.130476392,-7.622959224,2.652329749,2.652329749,-3.417214743,2.9390681,-3.75174282,1.553166069,4.611708483,5.089605735,0.023894863,7.001196202,2.078853047,-5.233472234,5.23297491,-3.799532545,-3.082686667,4.516129032,-2.174681888,-2.174681888,0.597371565,-0.692951016,1.935483871,2.126642772,5.23297491,5.949820789,3.894862605
1569884,-0.567986231,-0.585197935,-1.170395869,-0.206540448,1.514629948,-0.585197935,5.679862306,-1.376936317,0.757314974,0.206540448,0.378657487,0.791738382,3.063683305,0.275387263,1.514629948,1.204819277,1.308089501,0.344234079,0.034423408,0.103270224,1.342512909,1.032702238,0.791738382,0.240963855,0.516351119,1.755593804,1.996557659,0.034423408,0.240963855,1.790017212,0.516351119,0.722891566,1.721170396,-0.688468158,-1.445783133,-1.273666093,-1.686746988
1569894,0.584725537,3.902147971,-0.417661098,-1.801909308,2.064439141,1.754176611,-0.560859189,-4.665871122,0.84725537,-8.07875895,5.692124105,2.23150358,4.427207637,3.30548926,-2.040572792,3.138424821,-4.307875895,-0.441527446,-1.181384248,-3.878281623,1.563245823,7.3150358,-3.281622912,-5.262529833,-0.441527446,-7.649164678,3.186157518,-5.76372315,-0.369928401,6.097852029,-2.637231504,7.744630072,2.088305489,-2.899761337,-0.84725537,-0.513126492,-2.422434368
1569895,0.894988067,1.109785203,-1.348448687,-1.396181384,0.393794749,1.587112172,-1.801909308,-1.730310263,-5.954653938,2.517899761,-4.284009547,3.281622912,-3.114558473,2.350835322,2.494033413,2.326968974,2.374701671,4.570405728,-4.618138425,-1.420047733,-2.398568019,1.563245823,0.775656325,-6.241050119,4.140811456,5.357995227,0.990453461,0.799522673,-1.276849642,-1.634844869,-2.040572792,1.706443914,1.1575179,5.739856802,-2.136038186,5.023866348,4.832935561
1569899,6.646777315,3.210024595,1.205251325,1.014320537,-1.276848914,5.787590227,-0.656323854,2.064439869,-5.620524331,-6.288782816,3.973747745,2.350836051,7.601431253,2.159905263,5.119332471,6.646777315,-0.513125763,-0.656323854,-7.76864573,3.496420776,4.21241123,5.73985753,-4.045345334,1.921241778,7.315035071,6.455846527,-2.708829821,-6.766109785,-2.231502852,-3.758949152,3.496420776,2.016707172,-2.899760608,1.634845597,-7.911843821,0.536993568,-0.322194976
1570897,2.899761337,5.453460621,6.575178998,2.374701671,4.546539379,6.241050119,7.601431981,4.642004773,3.830548926,-5.262529833,7.291169451,-2.23150358,1.873508353,-2.54176611,2.828162291,-1.181384248,-5.835322196,1.515513126,7.577565632,-1.634844869,-2.183770883,7.887828162,-6.766109785,2.756563246,6.097852029,2.6849642,2.422434368,-6.718377088,-2.565632458,1.587112172,6.909307876,7.911694511,-6.288782816,6.169451074,4.284009547,-8.484486874,-8.508353222
1571175,5.525059666,3.854415274,3.902147971,-6.121718377,5.787589499,7.171837709,-0.465393795,-8.150357995,7.601431981,-1.062052506,0.53699284,5.214797136,2.732696897,2.804295943,2.565632458,-0.346062053,-1.324582339,1.706443914,-3.687350835,0.513126492,5.429594272,-1.30071599,-2.99522673,4.045346062,7.267303103,6.193317422,-1.348448687,-4.737470167,-6.07398568,-7.625298329,4.093078759,-1.229116945,0.560859189,-4.069212411,-2.088305489,-4.140811456,-4.212410501
1571179,-0.712209302,3.880813953,1.584302326,1.700581395,0.770348837,-3.386627907,1.555232558,1.584302326,1.962209302,-1.613372093,1.555232558,2.630813953,2.020348837,1.002906977,-0.712209302,-0.363372093,1.904069767,-0.39244186,-0.159883721,1.904069767,2.950581395,0.625,-3.095930233,1.816860465,1.700581395,2.456395349,-0.421511628,-4.665697674,1.438953488,1.787790698,-3.793604651,2.950581395,0.130813953,1.584302326,-0.072674419,-3.270348837,0.770348837
1571180,4.140811456,2.85202864,3.997613365,5.644391408,4.570405728,2.303102625,-0.369928401,6.670644391,6.169451074,3.353221957,3.472553699,-0.369928401,4.809069212,-2.780429594,4.570405728,6.312649165,4.37947494,-0.441527446,5.835322196,-3.257756563,-1.229116945,7.362768496,2.6849642,0.584725537,2.374701671,-6.742243437,-5.238663484,7.505966587,6.241050119,-2.637231504,-0.322195704,2.470167064,1.229116945,5.787589499,5.62052506,7.744630072,7.362768496
1571181,6.700581395,2.10755814,-2.834302326,-6.380813953,0.944767442,4.375,3.052325581,6.061046512,6.584302326,2.049418605,6.700581395,7.543604651,-5.74127907,-6.264534884,4.331395349,-3.968023256,3.125,3.415697674,3.299418605,7.979651163,7.674418605,4.840116279,-3.764534884,8.255813953,4.636627907,-4.25872093,-8.531976744,1.860465116,8.328488372,8.299418605,5.770348837,3.24127907,5.363372093,4.229651163,-6.904069767,-8.822674419,-8.793604651
1571193,4.069212411,5.739856802,-1.563245823,4.23627685,1.563245823,2.112171838,-1.252983294,-5.262529833,3.711217184,4.522673031,-0.107398568,3.472553699,2.159904535,1.730310263,1.92124105,3.806682578,3.61575179,2.828162291,-5.668257757,0.84725537,1.563245823,0.465393795,-3.400954654,-5.62052506,-2.279236277,2.875894988,-2.637231504,2.517899761,-6.264916468,-5.477326969,-0.346062053,-4.045346062,2.064439141,3.138424821,1.61097852,-0.84725537,2.183770883
1571196,7.362768496,-0.369928401,8.782816229,7.911694511,8.07875895,7.00477327,4.976133652,8.591885442,4.713603819,9.021479714,1.778042959,8.544152745,5.167064439,5.31026253,-0.84725537,-0.894988067,0.871121718,5.119331742,8.472553699,8.758949881,8.711217184,8.711217184,-5.214797136,-5.692124105,6.575178998,1.992840095,-7.577565632,7.983293556,7.434367542,8.269689737,4.427207637,5.262529833,-2.446300716,7.052505967,-3.400954654,8.448687351,8.448687351
1571199,3.484486874,6.992840095,-3.985680191,-3.042959427,5.906921241,6.324582339,-0.811455847,6.754176611,-3.878281623,8.269689737,3.162291169,-1.861575179,5.584725537,-1.205250597,0.143198091,2.279236277,-3.818615752,3.424821002,-5.286396181,4.892601432,-0.262529833,0.477326969,0.143198091,-7.899761337,5.727923628,3.53221957,-2.589498807,-7.291169451,1.861575179,-1.789976134,-0.954653938,1.646778043,-0.739856802,2.23150358,-7.911694511,5.429594272,1.503579952
1571202,0.942720764,-1.587112172,1.897374702,2.708830549,4.164677804,2.23150358,4.594272076,5.047732697,3.138424821,-4.021479714,2.064439141,4.809069212,7.171837709,-2.99522673,1.825775656,4.307875895,-2.088305489,0.775656325,4.832935561,5.787589499,0.680190931,0.656324582,0.584725537,-3.448687351,2.565632458,4.355608592,0.775656325,4.045346062,4.260143198,7.816229117,6.980906921,3.496420048,-5.739856802,6.479713604,1.038186158,6.885441527,0.489260143
1571204,-3.210023866,0.632458234,-5.453460621,-1.61097852,-3.257756563,-0.608591885,1.992840095,-7.720763723,1.038186158,-2.947494033,-1.992840095,-4.928400955,-6.431980907,-8.293556086,0.751789976,-2.828162291,2.804295943,-6.193317422,-5.548926014,-5.883054893,-8.031026253,-5.214797136,5.692124105,5.835322196,2.637231504,2.136038186,-8.365155131,5.477326969,-7.863961814,6.264916468,7.171837709,0.894988067,-8.556085919,-3.424821002,-9.439140811,-7.529832936,-9.057279236
1571244,3.902147971,3.878281623,3.854415274,5.572792363,3.949880668,3.782816229,3.114558473,1.945107399,2.589498807,-2.85202864,5.930787589,5.525059666,2.326968974,0.894988067,1.1575179,5.76372315,1.085918854,0.656324582,-2.565632458,-2.565632458,5.692124105,7.482100239,-2.422434368,6.026252983,-2.446300716,-5.501193317,-4.832935561,-5.883054893,0.942720764,3.902147971,1.062052506,3.329355609,5.787589499,5.429594272,-5.286396181,-7.720763723,-7.625298329
