Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure,Using materials creatively,Physical prototyping,Digital prototyping
1563391,5.384615385,4.407692542,4.053845919,1.161538931,2.692307692,6.530768761,4.600000235,1.823076688,2.738462008,2.807692308,5.876922607,1.176923312,1.015384381,2.123077393,2.076923077,1.030768761,5.023077158,4.78461515,-1.492307223,3.076923077,-6.623076219,5.561538696,4.131250235,-5.261539166,2.384615385,1.630768996,2.046154316,5.615384615,2.761537992,4.176923312,2.207692073,1.084615854,-0.692307692,0.569711538,3.484615619,3.207692073,7.777404198
1563394,2.844036697,0.57912844,7.763761468,8.06766055,8.646788991,2.391055046,0.951834862,6.393348624,-2.431192661,0.57912844,8.497706422,6.095183486,2.683486239,5.693807339,4.346330275,-0.166284404,5.091743119,0.57912844,7.350917431,4.214449541,5.848623853,8.125,0.447247706,-4.615825688,0.917431193,-7.081422018,6.938073394,-0.739678899,-2.5,-4.306192661,0.493119266,7.815366972,8.486238532,7.413990826,-1.410550459,-2.620412844,-1.490825688
1563399,5.542168675,7.956199799,5.952560241,4.511169679,8.491465863,6.608308233,7.215110442,4.247615462,1.521084337,7.545494478,-1.241214859,3.261169679,-0.429216867,4.033007028,4.157881526,5.045808233,5.090361446,6.580697791,6.504769076,6.790286145,3.501506024,-3.883659639,6.964106426,8.133157631,5.647590361,2.238328313,1.901355422,3.833458835,6.689257028,7.33621988,5.93498996,-2.534513052,8.333333333,8.297565261,6.695532129,7.944904618,7.628012048
1569646,5.438596491,2.696296439,8.686939857,7.426121286,7.217934294,6.230409262,5.008187991,6.554385775,9.543079874,4.5785576,7.021442733,0.419493558,3.837037561,2.186355442,8.489278752,5.434697618,8.735282556,0.456920126,7.539181477,8.383626064,8.682261684,4.302534732,2.30097542,6.888108876,-6.770369323,-6.822612086,2.91072139,3.950097751,-2.45691965,9.264717325,-5.14619883,0.415594685,5.782456426,-7.447171871,4.586355347,7.02924048,7.016374317
1569648,7.36318408,6.050995025,3.644278607,3.973880597,NA,-2.82960199,-4.440298507,4.197761194,2.985074627,-4.247512438,-2.475124378,4.67039801,-5.348258706,3.240049751,8.893034826,-2.17039801,-6.218905473,8.190298507,4.838308458,4.471393035,-0.621890547,1.946517413,6.156716418,6.038557214,4.378109453,-2.555970149,-5.410447761,6.312189055,5.497512438,-4.421641791,2.823383085,1.90920398,-3.333333333,-5.491293532,4.291044776,7.157960199,-2.711442786
1569661,5.253623188,5.240036232,5.190217391,1.589673913,1.177536232,2.287137681,2.418478261,6.535326087,4.420289855,1.000905797,3.632246377,2.531702899,6.25,7.250905797,3.686594203,4.796195652,2.826086957,1.363224638,-0.280797101,-0.475543478,-1.829710145,-0.394021739,8.686594203,5.194746377,-2.644927536,1.942934783,3.016304348,0.104166667,0.489130435,0.548007246,0.71557971,1.861413043,-1.050724638,-0.955615942,-0.932971014,3.038949275,4.076086957
1569666,1.923743501,-6.165511265,-0.528596187,2.785961872,4.783362218,4.354419411,-1.897746967,-1.078856153,5.216637782,1.252166378,1.897746967,1.919410745,7.001733102,3.279896014,-0.511265165,-0.558925477,4.835355286,1.772097054,0.927209705,2.924610052,-2.114384749,8.652512998,7.980935875,-0.870883882,1.473136915,7.387348354,0.788561525,3.409878683,5.6152513,1.512131716,2.435008666,4.085788562,3.102253033,1.806759099,3.249566724,6.529462738,7.833622184
1569672,2.456575682,1.560173697,1.954094293,1.702853598,8.466191067,8.578370049,6.177109181,7.993176179,3.85442464,-2.203267668,0.490074442,4.109801489,2.270471464,7.230148883,7.32630273,3.898883375,4.921422159,-1.764888337,-1.519851117,4.531637717,-0.086848635,5.815756824,3.629032258,5.16439206,5.359801489,-3.824441687,0.903638362,4.027087493,2.419354839,2.333539106,8.136889739,-0.501448487,-1.894128388,7.912531017,5.494209081,4.730148883,6.662531017
1569677,5.589519651,3.215065502,3.679039301,-3.979257642,6.528384279,1.664847162,8.504366812,8.225982533,5.720524017,5.616812227,8.220524017,4.186681223,3.384279476,4.197598253,4.312227074,-0.813318777,5.76419214,5.922489083,8.831877729,5.758733624,-0.633187773,7.21069869,1.168122271,-3.56441048,1.834061135,-1.151746725,3.417030568,2.090611354,-5.655021834,-5.584061135,7.412663755,6.129912664,4.454148472,6.970524017,2.587336245,0.824235808,0.720524017
1569680,5.154004107,-4.675155107,8.740041369,3.26406616,7.644352531,2.57905494,-2.198767065,-6.60698172,5.863654981,5.480082236,3.741273351,0.565092804,-2.857495568,3.042299243,4.588911303,7.285420694,-2.584805028,1.179466169,4.409856463,-2.01067852,-4.488705864,-3.270637152,5.668172033,8.965913432,-0.848460109,0.108418239,0.874742825,5.994250162,-1.247638804,3.502258677,8.375769269,5.52772099,3.337166725,8.087062953,6.923613813,9.414373316,9.441888641
1569682,4.000000598,-6.007844214,-5.074508966,3.427940817,7.694118126,2.352941775,6.423529531,8.062745337,-1.513725131,2.596078312,7.882843616,7.247058943,5.710294237,5.702450621,6.949019488,5.294118245,5.325490316,5.239215327,-3.94509768,1.576470469,0.471078312,1.560784433,7.396078671,6.996568268,0.674509684,3.137744978,6.894117767,6.298038857,6.643627092,2.635293998,2.196568508,-0.596078312,-0.760293998,1.427451339,-7.325490316,0.705882951,0.462745218
1569683,3.657142857,3.560714286,2.235714286,5.453571429,4.957142857,3.546428571,-1.264285714,6.982142857,5.714285714,6.360714286,-3.45,-3.860714286,-1.785714286,8.060714286,2.764285714,5.525,5.285714286,7.017857143,1.35,1.225,2.071428571,-0.882142857,2.392857143,-3.189285714,3.628571429,1.960714286,6.55,3.825,1.328571429,8.146428571,-2.207142857,-2.960714286,-0.542857143,-2.096428571,1.35,-3.289285714,-3.385714286
1569685,3.746898263,2.800868486,2.946650124,1.653225806,3.933002481,2.589950372,2.785359801,3.477047146,3.275434243,1.634615385,3.269230769,5.003101737,3.163771712,2.168114144,2.760545906,2.310794045,3.052109181,3.694168734,2.549627792,1.950992556,2.245657568,2.986972705,4.075682382,4.469602978,3.17617866,2.924937965,2.921836228,2.620967742,3.014888337,2.912531017,3.504962779,2.823614305,2.224978312,2.37075995,2.715053511,2.860835149,3.155500161
1569690,5.764075067,5.914879357,2.205093834,2.248659517,8.297587131,3.059651475,3.934316354,8.186997319,8.016085791,-1.29691689,3.197050938,4.902815013,5.294906166,5.955093834,6.105898123,1.404155496,5.898123324,5.941689008,5.824396783,4.071715818,6.742627346,6.357238606,5.623324397,4.487265416,6.112600536,8.863941019,8.290884718,1.632037534,-0.898123324,-0.264745308,5.569705094,1.055630027,2.439678284,-2.235254692,8.880697051,8.709785523,8.780160858
1569698,-1.498371336,-0.435667752,-0.415309446,3.155537459,7.377850163,2.642508143,1.587947883,6.885179153,3.25732899,8.228827362,7.174267101,2.79723127,2.068403909,3.978013029,5.399022801,-0.997557003,5.244299674,4.515472313,2.744299674,0.907980456,0.570032573,-0.126221498,3.379478827,-0.834690554,-2.247557003,0.867263844,4.01465798,1.917752443,-1.64495114,-0.126221498,-1.213355049,-2.561074919,1.368078176,8.131107492,4.991856678,-3.521986971,-3.697068404
1569699,5.722772277,0.282178218,3.356435644,1.876237624,-0.910891089,1.45049505,5.99009901,7.678217822,8.693069307,6.579207921,2.762376238,7.618811881,4.356435644,6.202970297,1,-6.53960396,-4.891089109,-5.064356436,3.95049505,6.589108911,-6.257425743,0.420792079,2.663366337,6.014851485,-1.683168317,-1.262376238,0.504950495,4.767326733,5.940594059,5.133663366,3.059405941,1.183168317,3.188118812,5.747524752,4.742574257,3.975247525,7.247524752
1569706,7.5,4.15307971,5.081521739,6.480978261,1.394927536,2.468297101,5.389492754,2.223731884,1.594202899,7.305253623,3.958333333,5.647644928,4.293478261,6.671195652,3.577898551,2.078804348,0.97826087,2.522644928,8.414855072,7.894021739,-3.677536232,-2.857789855,1.512681159,8.962862319,5.434782609,6.399456522,2.653985507,-1.38134058,-0.525362319,2.975543478,1.041666667,5.339673913,3.586956522,-4.433876812,-1.476449275,0.683876812,6.141304348
1569716,7.385321101,7.368119266,5.103211009,7.700688073,4.151376147,2.712155963,5.126146789,-6.86353211,-4.357798165,3.927752294,-3.337155963,-4.36353211,7.683486239,6.290137615,6.27293578,3.870412844,2.798165138,8.514908257,1.708715596,2.379587156,8.371559633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1569728,5.402299435,3.78544073,6.651340645,5.226053991,5.448275745,5.363985259,8.728448276,6.727968998,7.946839314,6.49808394,5.379310696,6.482758504,5.325671083,5.356321956,6.766283174,8.559387324,6.750957737,6.973180661,8.345306513,4.773946009,8.252873914,7.363984557,7.164751542,6.467433067,4.084290837,6.988984324,6.137930918,5.51772019,8.674808663,7.670498552,6.054118657,5.126436899,6.689654822,7.372126086,6.82758609,9.425287356,9.49425299
1569730,1.904761905,2.854166667,3.232142857,6.848214286,2.178571429,4.080357143,5.31547619,6.360119048,0.166666667,3.306547619,8.255952381,1.300595238,-0.035714286,5.866071429,5.196428571,7.860119048,0.714285714,-2.241071429,-1.767857143,1.467261905,0.321428571,3.080357143,9.267857143,1.074404762,-3.785715739,-1.026785714,9.255952381,2.395833333,5.821428571,8.580357143,3.053571429,7.526785714,5.523809524,-4.098215739,-1.43452381,0.75297619,-0.202380952
1569884,4.51281973,4.971153064,5.019229987,5.323717166,7.576922294,3.898504013,1.741452731,4.763888628,4.965811705,3.714742807,2.5320505,3.451922294,1.705127423,1.787393423,1.732906244,2.755342141,3.709401449,5.911324525,4.472221961,5.597221961,1.132478372,4.189101782,6.0320505,6.285255628,5.051281269,1.150640243,2.070512038,2.631409474,4.679486397,3.086537679,5.698717166,4.874999217,1.948717166,5.689101782,5.480768448,3.990383833,3.833332551
1569894,8,4.917798913,4.400815217,4.405570652,6.845108696,5.80638587,6.245923913,2.989809783,2.472826087,1.129755435,5.786684783,1.40013587,1.361413043,1.105298913,0.827445652,1.919157609,4.619565217,6.450407609,8.150815217,5.807744565,0.769021739,0.252038043,5.452445652,0.326766304,0.244565217,4.075407609,3.471467391,6.780570652,-1.171195652,1.616168478,7.055706522,2.864809783,3.956521739,8.048233696,0.618206522,2.796875,1.975543478
1569895,5.688073394,3.260703364,4.136085627,5.409021407,7.201834862,4.499235474,7.056574924,4.812691131,6.483180428,3.566513761,5.420489297,5.837155963,3.929663609,6.853975535,7.117737003,7.014525994,6.911314985,4.759174312,6.154434251,3.574159021,4.204892966,2.052752294,4.610091743,4.812691131,-1.009174312,-5.118501529,2.301223242,-1.441131498,2.828746177,4.407492355,4.151376147,-1.639908257,-1.865443425,2.954892966,6.735474006,-0.768348624,-0.749235474
1569899,3.151364764,4.233250772,3.925557858,4.014888035,7.826302578,4.044665012,0.957815771,-0.789081583,8.382133692,2.962779005,0.719602978,-2.416874055,4.759304908,0.630272044,2.357320099,-1.424318224,5.8808933,7.161290474,6.903225352,0.888337166,-3.588090239,-0.937964958,4.461538159,4.203473794,-3.796526055,-7.33002542,7.389577861,10,-2.307692308,-0.67990135,3.528535526,2.079404164,5.344913,6.625310174,6.019851268,7.548697119,9.225806527
1570897,2.267657993,4.018935874,-3.11454461,0.198071561,5.443773234,2.250813197,-5.886384758,1.441101301,3.824349442,7.099790892,0.486756506,-0.847467472,8.041356877,2.803787175,1.24651487,2.217123606,7.407063197,3.879530669,3.177276952,8.571677509,4.598048327,-4.468517658,8.360827138,2.788684944,-5.255576208,-1.310989777,-0.526254647,8.622792751,1.56366171,4.467355948,5.400789963,-1.360943309,5.63197026,-0.869539963,2.889172862,8.618145911,8.473513011
1571175,0.581039755,0.508409786,2.607033639,5.286697248,2.55351682,-1.066513761,1.154434251,5.240825688,-3.149847095,6.930428135,3.157492355,-1.471712538,3.165137615,5.324923547,-1.383792049,-2.037461774,2.324159021,1.058868502,1.26146789,2.228593272,-2.675840979,3.092507645,5.221712538,3.253058104,1.100917431,-5.05733945,3.891437309,3.360091743,7.171253823,7.282110092,-3.432721713,5.087920489,6.055045872,4.483944954,6.27675841,6.448776758,7.629969419
1571179,2.1,3.28125,4.7625,3.14375,3.325,2.95625,3.5375,2.86875,3.25,4.33125,3.3625,2.44375,3.425,3.55625,4.0375,3.16875,3.5,3.48125,3.2125,3.54375,2.675,3.50625,3.1875,3.06875,2.7,2.68125,3.0625,3.39375,3.825,3.55625,2.5875,3.31875,3.95,3.78125,3.4125,3.39375,3.175
1571180,5.229357798,5.166284404,2.53440367,0.269495413,4.288990826,6.106651376,1.594036697,0.384174312,4.128440367,5.028669725,0.837155963,4.306192661,7.5,6.290137615,6.364678899,-7.505733945,-1.926605505,1.129587156,-3.520642202,4.810779817,7.729357798,-1.370412844,7.649082569,9.008027523,3.394495413,6.955275229,7.947247706,-3.583715596,5.756880734,8.308486239,5.997706422,2.861238532,2.981651376,0.808486239,2.763761468,-3.629587156,1.30733945
1571181,-3.6,4.7,-3.64,5.193333333,0.8,-1.886666667,5.72,-0.966666667,0.56,-1.273333333,-5.826666667,4.5,3.946666667,-4.18,-4.2,-4.38,7.28,-6.286666667,5.373333333,-1.153333333,3.253333333,1.953333333,-2.44,-8.54,-3.92,-6.073333333,-4.653333333,9.086666667,-4.373333333,-3.113333333,-8.24,2.5,-6.693333333,4.22,1.64,9.193333333,7.146666667
1571193,-3.898305085,7.950211864,6.747881356,3.681144068,8.156779661,6.86970339,8.336864407,5.397245763,8.050847458,5.534957627,8.230932203,2.876059322,6.504237288,8.013771186,5.201271186,1.541313559,2.542372881,6.848516949,7.764830508,5.503177966,-0.360169492,6.742584746,7.277542373,8.278601695,8.305084746,6.763771186,7.298728814,8.215042373,6.080508475,5.217161017,6.896186441,7.643008475,6.398305085,7.018008475,7.722457627,5.418432203,0.783898305
1571196,8.165137615,7.909021407,1.169724771,-1.104740061,5.703363914,7.954892966,1.949541284,1.938073394,8.654434251,9.407492355,8.69266055,2.656727829,3.195718654,9.847094801,6.842507645,6.769877676,9.816513761,4.116972477,0.435779817,7.947247706,1.513761468,-0.02675841,9.350152905,8.635321101,1.498470948,9.713302752,7.775229358,1.525229358,4.204892966,3.73470948,7.607033639,1.081804281,2.47706422,6.930428135,9.243119266,9.847094801,9.847094801
1571199,5.802675585,4.955517823,6.432441022,5.367224448,6.492976058,1.264213639,7.859196998,2.496320539,8.20401297,1.570234522,4.126086793,6.388628395,4.955852598,5.429431316,6.655518395,0.273243576,2.184949384,7.324079941,5.325083653,2.67157207,0.821069826,-0.110367485,1.784614895,8.194648462,3.589631658,1.170233787,3.918059997,6.863878945,8.023076392,2.928093237,2.699330818,5.279932947,3.914381557,2.64882984,5.295986826,7.910367526,3.751504445
1571202,1.953125,1.938476563,3.759765625,5.502929688,3.73046875,7.192382813,6.748046875,4.702148438,1.875,1.625976563,-1.630859375,1.206054688,-2.12890625,3.481445313,-4.072265625,-0.610351563,5.859375,5.532226563,2.197265625,3.666992188,-0.41015625,-3.237304688,-1.650390625,4.702148438,-0.625,-2.983398438,2.900390625,8.237304688,-4.23828125,7.153320313,1.669921875,4.858398438,3.515625,-4.936523438,-5.966796875,5.307617188,7.59765625
1571204,6.564417178,7.694274029,6.574642127,5.332310838,2.985685072,4.197341513,7.45398773,-1.191206544,3.006134969,3.972392638,6.942740286,7.091002045,6.789366053,6.119631902,6.226993865,1.998977505,1.165644172,3.931492843,2.689161554,1.814928425,7.075664622,4.892638037,6.840490798,7.724948875,3.824130879,5.485685072,4.611451943,3.123721881,3.6400818,5.465235174,1.687116564,4.125766871,2.515337423,4.790388548,-2.341513292,-5.056237219,-5.848670757
1571244,4.770642202,-2.998853211,-5.03440367,-3.262614679,2.775229358,6.84059633,-1.020642202,-2.918577982,3.119266055,-2.356651376,5.194954128,-1.794724771,5.206422018,7.528669725,-4.231651376,3.18233945,-0.825688073,3.193807339,5.240825688,3.985091743,-4.426605505,-3.251146789,2.052752294,6.760321101,6.926605505,1.725917431,3.084862385,5.086009174,5.756880734,8.813073394,-6.25,-6.313073394,-5.733944954,8.652522936,7.213302752,2.930045872,7.087155963
1571249,NA,5.505582819,5.125996713,NA,NA,NA,NA,NA,NA,NA,8.548643851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75438577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1571251,-5.803278689,-6.142293961,-6.645245662,7.80262231,7.889835545,-5.203279089,8.523278408,-5.914098521,7.222623231,5.276721392,6.806557577,5.746229828,6.653114194,7.723933986,-4.811803599,6.718032587,6.969180248,7.220327909,6.78295098,6.378360936,-6.026229108,5.700327389,5.295737345,-7.043278929,5.011147421,5.163934426,5.087213235,5.278360336,-5.585245101,-5.301311555,-5.443605517,-4.044917873,7.02590192,6.195081367,6.052786405,7.779672091,-6.100655978
1571266,5.890410362,1.065448679,3.246357838,1.317677955,8.704066566,2.744074334,4.377038288,5.540334922,7.525820499,2.6223086,1.828658072,3.565992143,4.76842772,5.892585411,2.437757877,4.696672593,7.308110127,5.379430245,7.090943219,8.293378796,5.69906455,4.200913043,4.07262455,8.641009247,2.681017015,8.228147622,1.72021138,-0.247879775,3.146336625,4.192215235,2.302946624,8.515165743,7.838932045,7.453794237,3.920417681,7.314634081,1.511197622
